src,dst,rel,desc
갑술,신해,귀인,좋은 인연·정보가 열려 명예 안정.
갑술,신해,충,갑술와 신해 충돌. 대인관계 방향 수정의 전환점.
갑술,신해,해,"피로·오해의 흐름, 능률에서 속도조절 필요."
갑술,임자,해,갑술와 임자의 해(害)기운. 감정 노출과 정리의 시기.
갑술,임자,충,목-수 대립으로 이동·변화 발생.
갑술,임자,귀인,좋은 인연·정보가 열려 감정 안정.
갑술,계축,충,갑술와 계축 충돌. 진로 방향 수정의 전환점.
갑술,계축,귀인,도움 손길이 다가오며 직업 성과 향상.
갑술,계축,형,"형세 재편의 시기, 감정관리 중요."
갑술,갑인,합,갑술와 갑인의 교류로 조화로운 변화. 명예에서 협력·이익 상승.
갑술,을묘,합,갑술와 을묘의 교류로 조화로운 변화. 명예에서 협력·이익 상승.
갑술,병진,생,내면이 밝아지고 진로에 기회가 열린다.
갑술,정사,생,"성장과 발전의 시기, 목이 화을 북돋워 활력을 준다."
갑술,무오,극,"조율이 필요한 시기, 목이 토을 제어한다. 객관적 판단 요구."
갑술,기미,극,"조율이 필요한 시기, 목이 토을 제어한다. 객관적 판단 요구."
갑술,경신,해,"피로·오해의 흐름, 사회에서 속도조절 필요."
갑술,경신,형,"형세 재편의 시기, 감정관리 중요."
갑술,신유,충,갑술와 신유 충돌. 진로 방향 수정의 전환점.
갑술,신유,해,갑술와 신유의 해(害)기운. 감정 노출과 정리의 시기.
갑술,신유,형,"규칙과 자유의 마찰, 감정에서 자기통제 필요."
갑술,신유,귀인,좋은 인연·정보가 열려 일상 안정.
갑술,임술,충,기존 구조가 흔들리지만 새로운 선택의 기회.
갑술,임술,해,"피로·오해의 흐름, 재정에서 속도조절 필요."
갑술,임술,형,갑술와 임술 사이의 내적 긴장. 심리적 피로 경계.
갑술,계해,형,갑술와 계해 사이의 내적 긴장. 심리적 피로 경계.
갑술,계해,충,기존 구조가 흔들리지만 새로운 선택의 기회.
을해,갑자,합,을해와 갑자의 교류로 조화로운 변화. 사회에서 협력·이익 상승.
을해,을축,합,"새로운 인연 또는 프로젝트 결합, 사회 안정화."
을해,병인,생,에너지가 확장되며 진로에서 새로운 돌파구 등장.
을해,정묘,생,"성장과 발전의 시기, 목이 화을 북돋워 활력을 준다."
을해,무진,극,"조율이 필요한 시기, 목이 토을 제어한다. 객관적 판단 요구."
을해,기사,극,"목-토의 충돌로 현실점검 필요, 경험치가 성장한다."
을해,경오,충,을해와 경오 충돌. 사회 방향 수정의 전환점.
을해,경오,해,"정서적 정리와 단절, 새 순환을 준비."
을해,경오,귀인,좋은 인연·정보가 열려 능률 안정.
을해,신미,충,기존 구조가 흔들리지만 새로운 선택의 기회.
을해,신미,형,을해와 신미 사이의 내적 긴장. 심리적 피로 경계.
을해,신미,해,을해와 신미의 해(害)기운. 감정 노출과 정리의 시기.
을해,임신,해,"정서적 정리와 단절, 새 순환을 준비."
을해,임신,형,"형세 재편의 시기, 감정관리 중요."
을해,임신,귀인,감정에 귀인의 조력 출현. 을해-임신 상호보완 기운.
을해,임신,충,기존 구조가 흔들리지만 새로운 선택의 기회.
을해,계유,충,을해와 계유 충돌. 진로 방향 수정의 전환점.
을해,계유,해,"정서적 정리와 단절, 새 순환을 준비."
을해,계유,형,"규칙과 자유의 마찰, 일상에서 자기통제 필요."
을해,갑술,합,을해와 갑술의 교류로 조화로운 변화. 명예에서 협력·이익 상승.
을해,을해,합,목-목합기운으로 우호관계·창조적 아이디어 발동.
을해,병자,생,"성장과 발전의 시기, 목이 화을 북돋워 활력을 준다."
을해,정축,생,에너지가 확장되며 진로에서 새로운 돌파구 등장.
을해,무인,극,"목-토의 충돌로 현실점검 필요, 경험치가 성장한다."
을해,기묘,극,"조율이 필요한 시기, 목이 토을 제어한다. 객관적 판단 요구."
을해,경진,귀인,도움 손길이 다가오며 명예 성과 향상.
을해,경진,충,기존 구조가 흔들리지만 새로운 선택의 기회.
을해,신사,해,"피로·오해의 흐름, 명예에서 속도조절 필요."
을해,신사,충,을해와 신사 충돌. 생활 방향 수정의 전환점.
을해,임오,귀인,도움 손길이 다가오며 진로 성과 향상.
을해,임오,충,목-수 대립으로 이동·변화 발생.
을해,임오,해,"정서적 정리와 단절, 새 순환을 준비."
을해,임오,형,"규칙과 자유의 마찰, 능률에서 자기통제 필요."
을해,계미,충,목-수 대립으로 이동·변화 발생.
을해,계미,귀인,대인관계에 귀인의 조력 출현. 을해-계미 상호보완 기운.
을해,계미,해,"정서적 정리와 단절, 새 순환을 준비."
을해,갑신,합,"새로운 인연 또는 프로젝트 결합, 진로 안정화."
을해,을유,합,목-목합기운으로 우호관계·창조적 아이디어 발동.
을해,병술,생,"성장과 발전의 시기, 목이 화을 북돋워 활력을 준다."
을해,정해,생,에너지가 확장되며 진로에서 새로운 돌파구 등장.
을해,무자,극,긴장 속에서 균형을 잡을 때. 명예 변동 예상.
을해,기축,극,"조율이 필요한 시기, 목이 토을 제어한다. 객관적 판단 요구."
을해,경인,형,"규칙과 자유의 마찰, 진로에서 자기통제 필요."
을해,경인,충,기존 구조가 흔들리지만 새로운 선택의 기회.
을해,신묘,해,을해와 신묘의 해(害)기운. 감정 노출과 정리의 시기.
을해,신묘,형,을해와 신묘 사이의 내적 긴장. 심리적 피로 경계.
을해,신묘,충,기존 구조가 흔들리지만 새로운 선택의 기회.
을해,임진,충,을해와 임진 충돌. 진로 방향 수정의 전환점.
을해,임진,귀인,도움 손길이 다가오며 직업 성과 향상.
을해,임진,형,"형세 재편의 시기, 감정관리 중요."
을해,계사,귀인,좋은 인연·정보가 열려 진로 안정.
을해,계사,형,"규칙과 자유의 마찰, 감정에서 자기통제 필요."
을해,갑오,합,"새로운 인연 또는 프로젝트 결합, 명예 안정화."
을해,을미,합,"새로운 인연 또는 프로젝트 결합, 진로 안정화."
을해,병신,생,에너지가 확장되며 명예에서 새로운 돌파구 등장.
을해,정유,생,에너지가 확장되며 사회에서 새로운 돌파구 등장.
을해,무술,극,"조율이 필요한 시기, 목이 토을 제어한다. 객관적 판단 요구."
을해,기해,극,"목-토의 충돌로 현실점검 필요, 경험치가 성장한다."
을해,경자,해,"정서적 정리와 단절, 새 순환을 준비."
을해,경자,형,"형세 재편의 시기, 감정관리 중요."
을해,신축,충,목-금 대립으로 이동·변화 발생.
을해,신축,귀인,관계에 귀인의 조력 출현. 을해-신축 상호보완 기운.
을해,신축,해,"피로·오해의 흐름, 일상에서 속도조절 필요."
을해,임인,충,을해와 임인 충돌. 사회 방향 수정의 전환점.
을해,임인,해,"정서적 정리와 단절, 새 순환을 준비."
을해,임인,귀인,도움 손길이 다가오며 일상 성과 향상.
을해,계묘,귀인,진로에 귀인의 조력 출현. 을해-계묘 상호보완 기운.
을해,계묘,해,"정서적 정리와 단절, 새 순환을 준비."
을해,계묘,충,기존 구조가 흔들리지만 새로운 선택의 기회.
을해,갑진,합,목-목합기운으로 우호관계·창조적 아이디어 발동.
을해,을사,합,목-목합기운으로 우호관계·창조적 아이디어 발동.
을해,병오,생,"성장과 발전의 시기, 목이 화을 북돋워 활력을 준다."
을해,정미,생,"성장과 발전의 시기, 목이 화을 북돋워 활력을 준다."
을해,무신,극,"목-토의 충돌로 현실점검 필요, 경험치가 성장한다."
을해,기유,극,"목-토의 충돌로 현실점검 필요, 경험치가 성장한다."
을해,경술,형,"형세 재편의 시기, 감정관리 중요."
을해,경술,해,"정서적 정리와 단절, 새 순환을 준비."
을해,경술,귀인,좋은 인연·정보가 열려 감정 안정.
을해,신해,해,"정서적 정리와 단절, 새 순환을 준비."
을해,신해,형,"규칙과 자유의 마찰, 관계에서 자기통제 필요."
을해,신해,충,을해와 신해 충돌. 능률 방향 수정의 전환점.
을해,임자,귀인,좋은 인연·정보가 열려 진로 안정.
을해,임자,충,을해와 임자 충돌. 관계 방향 수정의 전환점.
을해,임자,해,"피로·오해의 흐름, 능률에서 속도조절 필요."
을해,계축,충,목-수 대립으로 이동·변화 발생.
을해,계축,해,"정서적 정리와 단절, 새 순환을 준비."
을해,계축,귀인,도움 손길이 다가오며 능률 성과 향상.
을해,갑인,합,"새로운 인연 또는 프로젝트 결합, 사회 안정화."
을해,을묘,합,"새로운 인연 또는 프로젝트 결합, 명예 안정화."
을해,병진,생,"성장과 발전의 시기, 목이 화을 북돋워 활력을 준다."
을해,정사,생,"성장과 발전의 시기, 목이 화을 북돋워 활력을 준다."
을해,무오,극,"조율이 필요한 시기, 목이 토을 제어한다. 객관적 판단 요구."
을해,기미,극,"조율이 필요한 시기, 목이 토을 제어한다. 객관적 판단 요구."
을해,경신,귀인,명예에 귀인의 조력 출현. 을해-경신 상호보완 기운.
을해,경신,충,목-금 대립으로 이동·변화 발생.
을해,신유,귀인,도움 손길이 다가오며 명예 성과 향상.
을해,신유,충,을해와 신유 충돌. 재정 방향 수정의 전환점.
을해,임술,형,"규칙과 자유의 마찰, 사회에서 자기통제 필요."
을해,임술,귀인,도움 손길이 다가오며 대인관계 성과 향상.
을해,계해,형,"규칙과 자유의 마찰, 사회에서 자기통제 필요."
을해,계해,귀인,직업에 귀인의 조력 출현. 을해-계해 상호보완 기운.
을해,계해,해,을해와 계해의 해(害)기운. 감정 노출과 정리의 시기.
병자,갑자,형,"형세 재편의 시기, 감정관리 중요."
병자,갑자,해,병자와 갑자의 해(害)기운. 감정 노출과 정리의 시기.
병자,갑자,충,화-목 대립으로 이동·변화 발생.
병자,을축,해,"정서적 정리와 단절, 새 순환을 준비."
병자,을축,충,병자와 을축 충돌. 직업 방향 수정의 전환점.
병자,을축,형,"형세 재편의 시기, 감정관리 중요."
병자,병인,합,화-화합기운으로 우호관계·창조적 아이디어 발동.
병자,정묘,합,화-화합기운으로 우호관계·창조적 아이디어 발동.
병자,무진,생,내면이 밝아지고 진로에 기회가 열린다.
병자,기사,생,"성장과 발전의 시기, 화이 토을 북돋워 활력을 준다."
병자,경오,극,"조율이 필요한 시기, 화이 금을 제어한다. 객관적 판단 요구."
병자,신미,극,"화-금의 충돌로 현실점검 필요, 경험치가 성장한다."
병자,임신,형,"형세 재편의 시기, 감정관리 중요."
병자,임신,해,병자와 임신의 해(害)기운. 감정 노출과 정리의 시기.
병자,계유,충,병자와 계유 충돌. 사회 방향 수정의 전환점.
병자,계유,형,병자와 계유 사이의 내적 긴장. 심리적 피로 경계.
병자,계유,귀인,도움 손길이 다가오며 대인관계 성과 향상.
병자,갑술,충,병자와 갑술 충돌. 진로 방향 수정의 전환점.
병자,갑술,귀인,도움 손길이 다가오며 재정 성과 향상.
병자,을해,충,화-목 대립으로 이동·변화 발생.
병자,을해,귀인,재정에 귀인의 조력 출현. 병자-을해 상호보완 기운.
병자,을해,형,병자와 을해 사이의 내적 긴장. 심리적 피로 경계.
병자,병자,합,"새로운 인연 또는 프로젝트 결합, 진로 안정화."
병자,정축,합,"새로운 인연 또는 프로젝트 결합, 사회 안정화."
병자,무인,생,내면이 밝아지고 진로에 기회가 열린다.
병자,기묘,생,"성장과 발전의 시기, 화이 토을 북돋워 활력을 준다."
병자,경진,극,긴장 속에서 균형을 잡을 때. 명예 변동 예상.
병자,신사,극,긴장 속에서 균형을 잡을 때. 사회 변동 예상.
병자,임오,해,병자와 임오의 해(害)기운. 감정 노출과 정리의 시기.
병자,임오,귀인,좋은 인연·정보가 열려 재정 안정.
병자,계미,귀인,진로에 귀인의 조력 출현. 병자-계미 상호보완 기운.
병자,갑신,해,"정서적 정리와 단절, 새 순환을 준비."
병자,갑신,형,"규칙과 자유의 마찰, 직업에서 자기통제 필요."
병자,갑신,귀인,대인관계에 귀인의 조력 출현. 병자-갑신 상호보완 기운.
병자,을유,귀인,진로에 귀인의 조력 출현. 병자-을유 상호보완 기운.
병자,을유,형,병자와 을유 사이의 내적 긴장. 심리적 피로 경계.
병자,을유,해,"정서적 정리와 단절, 새 순환을 준비."
병자,병술,합,"새로운 인연 또는 프로젝트 결합, 사회 안정화."
병자,정해,합,병자와 정해의 교류로 조화로운 변화. 명예에서 협력·이익 상승.
병자,무자,생,내면이 밝아지고 명예에 기회가 열린다.
